"customer_id","age","gender","marital_status","education_level","annual_income","loan_amount","credit_score","employment_years","employment_type","loan_purpose","home_ownership","debt_to_income_ratio","existing_loans","loan_term_months","interest_rate","loan_status","application_date","application_year","application_month","income_bracket","credit_score_band"
434742928,29.0,"Female","Married","Bachelor",33257.31,455338.88,632.0,12.3,"Part-Time","Education","Rent",0.843,1.0,24.0,16.13,"Approved","2025-07-14",2025.0,7.0,"Lower-Mid (20-40K)","Fair"
413686225,40.0,"Female","Married","Bachelor",25049.23,368721.42,679.0,9.1,"Full-Time","Home","Own",0.432,2.0,240.0,10.74,"Approved","2019-06-09",2019.0,6.0,"Lower-Mid (20-40K)","Good"
418723716,35.0,"Other","Married","High School",20608.05,283314.27,496.0,23.7,"Full-Time","Car","Mortgage",0.335,1.0,12.0,9.31,"Rejected","2017-07-05",2017.0,7.0,"Lower-Mid (20-40K)","Poor"
967154263,35.0,"Male","Single","Bachelor",115771.62,95420.65,732.0,25.2,"Full-Time","Education","Rent",0.777,1.0,36.0,3.50,"Approved","2017-05-12",2017.0,5.0,"High (60K+)","Good"
962709225,72.0,"Unknown","Single","Diploma",38692.30,110668.80,497.0,27.7,"Unemployed","Medical","Own",0.147,0.0,60.0,13.55,"Approved","2017-04-30",2017.0,4.0,"Lower-Mid (20-40K)","Poor"
373840284,53.0,"Male","Single","Bachelor",21240.30,344485.87,625.0,36.5,"Part-Time","Car","Own",0.770,2.0,24.0,14.82,"Approved","2017-10-31",2017.0,10.0,"Lower-Mid (20-40K)","Fair"
887046899,71.0,"Male","Divorced","High School",28037.40,258030.98,679.0,14.4,"Full-Time","Home","Unknown",0.760,1.0,180.0,12.67,"Approved","2016-07-09",2016.0,7.0,"Lower-Mid (20-40K)","Good"
388285506,21.0,"Male","Single","Bachelor",63324.75,150322.16,827.0,26.3,"Full-Time","Personal","Rent",0.086,1.0,180.0,9.90,"Approved","2017-03-04",2017.0,3.0,"High (60K+)","Excellent"
266306382,69.0,"Female","Single","High School",73421.03,348310.31,678.0,26.1,"Part-Time","Unknown","Own",0.354,3.0,24.0,23.43,"Approved","2016-02-04",2016.0,2.0,"High (60K+)","Good"
258050778,46.0,"Female","Married","Bachelor",35060.63,164223.66,566.0,23.1,"Full-Time","Home","Own",0.621,1.0,180.0,9.79,"Approved","2024-02-13",2024.0,2.0,"Lower-Mid (20-40K)","Poor"
665608877,46.0,"Male","Married","Bachelor",33257.31,160747.32,602.0,24.8,"Part-Time","Home","Unknown",0.844,0.0,48.0,23.50,"Approved","2018-02-22",2018.0,2.0,"Lower-Mid (20-40K)","Fair"
159294487,21.0,"Unknown","Married","Bachelor",66903.97,424911.95,679.0,24.1,"Part-Time","Business","Mortgage",0.161,1.0,360.0,4.90,"Rejected","2022-09-22",2022.0,9.0,"High (60K+)","Good"
859390781,59.0,"Female","Married","Master",63862.85,188703.25,659.0,23.5,"Part-Time","Home","Rent",0.572,1.0,12.0,7.43,"Rejected","2017-06-09",2017.0,6.0,"High (60K+)","Fair"
512485799,69.0,"Female","Single","Bachelor",11596.75,247530.12,604.0,34.2,"Full-Time","Unknown","Mortgage",0.634,2.0,12.0,14.16,"Approved","2019-12-29",2019.0,12.0,"Low (<20K)","Fair"
393876691,59.0,"Female","Married","High School",34626.61,259440.95,571.0,8.7,"Self-Employed","Home","Own",0.795,3.0,12.0,20.20,"Approved","2020-09-06",2020.0,9.0,"Lower-Mid (20-40K)","Poor"
734690043,53.0,"Female","Single","Bachelor",43030.02,73973.90,625.0,23.8,"Part-Time","Car","Own",0.678,1.0,120.0,7.25,"Approved","2017-09-24",2017.0,9.0,"Upper-Mid (40-60K)","Fair"
831685372,59.0,"Female","Divorced","Bachelor",55693.36,62363.49,679.0,2.3,"Full-Time","Home","Own",0.432,2.0,60.0,8.56,"Rejected","2023-07-04",2023.0,7.0,"Upper-Mid (40-60K)","Good"
801871212,50.0,"Male","Married","Bachelor",28334.30,255790.96,647.0,6.0,"Part-Time","Car","Own",0.189,0.0,48.0,3.05,"Approved","2023-09-15",2023.0,9.0,"Lower-Mid (20-40K)","Fair"
771251566,35.0,"Female","Unknown","High School",33257.31,288690.39,793.0,17.1,"Full-Time","Home","Rent",0.224,0.0,48.0,22.20,"Approved","2016-01-18",2016.0,1.0,"Lower-Mid (20-40K)","Very Good"
504912831,42.0,"Unknown","Single","Master",14296.18,494098.45,649.0,17.5,"Full-Time","Home","Mortgage",0.608,2.0,48.0,17.10,"Rejected","2016-09-28",2016.0,9.0,"Low (<20K)","Fair"
910813349,41.0,"Male","Married","High School",17305.41,80710.20,611.0,24.0,"Full-Time","Home","Own",0.730,0.0,24.0,11.59,"Approved","2022-09-21",2022.0,9.0,"Low (<20K)","Fair"
596025959,72.0,"Male","Single","High School",30554.50,437088.41,679.0,31.1,"Full-Time","Home","Rent",0.768,1.0,240.0,11.69,"Approved","2021-04-18",2021.0,4.0,"Lower-Mid (20-40K)","Good"
511334934,19.0,"Female","Married","High School",17427.94,333196.01,740.0,15.1,"Full-Time","Personal","Mortgage",0.804,1.0,240.0,16.18,"Approved","2024-05-17",2024.0,5.0,"Low (<20K)","Good"
224880438,33.0,"Female","Single","High School",18854.20,391215.38,695.0,39.8,"Full-Time","Medical","Mortgage",0.629,0.0,60.0,5.99,"Approved","2020-02-20",2020.0,2.0,"Low (<20K)","Good"
794966521,72.0,"Unknown","Married","High School",34051.86,485856.98,679.0,6.7,"Part-Time","Unknown","Own",0.384,1.0,36.0,18.80,"Approved","2020-12-21",2020.0,12.0,"Lower-Mid (20-40K)","Good"
159691288,26.0,"Female","Married","Master",29632.51,143949.96,578.0,34.3,"Self-Employed","Medical","Mortgage",0.190,2.0,12.0,17.59,"Rejected","2019-04-25",2019.0,4.0,"Lower-Mid (20-40K)","Poor"
493674477,46.0,"Female","Married","High School",26657.54,290028.98,726.0,24.7,"Part-Time","Unknown","Own",0.800,1.0,48.0,12.01,"Approved","2023-09-28",2023.0,9.0,"Lower-Mid (20-40K)","Good"
546094802,49.0,"Female","Married","Bachelor",41296.70,433641.75,682.0,18.0,"Full-Time","Personal","Unknown",0.622,0.0,360.0,23.18,"Approved","2019-12-09",2019.0,12.0,"Upper-Mid (40-60K)","Good"
427050920,47.0,"Male","Married","Bachelor",41242.44,36357.18,642.0,33.4,"Full-Time","Education","Mortgage",0.423,0.0,120.0,13.91,"Approved","2023-04-23",2023.0,4.0,"Upper-Mid (40-60K)","Fair"
395997195,34.0,"Female","Single","High School",48616.11,440899.32,630.0,22.2,"Full-Time","Home","Mortgage",0.234,2.0,180.0,10.97,"Rejected","2025-05-09",2025.0,5.0,"Upper-Mid (40-60K)","Fair"
320036600,46.0,"Female","Widowed","Master",65782.62,247530.12,773.0,29.3,"Full-Time","Business","Own",0.223,1.0,360.0,22.70,"Approved","2023-09-22",2023.0,9.0,"High (60K+)","Very Good"
637846060,70.0,"Female","Single","Bachelor",24765.82,3373.62,726.0,23.3,"Full-Time","Education","Unknown",0.053,1.0,240.0,12.06,"Approved","2018-08-25",2018.0,8.0,"Lower-Mid (20-40K)","Good"
862470426,29.0,"Female","Married","Bachelor",24665.58,144582.39,736.0,21.5,"Self-Employed","Business","Mortgage",0.025,1.0,120.0,13.02,"Rejected","2020-11-22",2020.0,11.0,"Lower-Mid (20-40K)","Good"
245495550,51.0,"Male","Single","Master",16173.61,3052.44,746.0,7.5,"Full-Time","Car","Mortgage",0.474,0.0,60.0,20.68,"Rejected","2016-04-15",2016.0,4.0,"Low (<20K)","Very Good"
463185832,49.0,"Male","Single","Phd",25806.79,254136.84,636.0,5.0,"Full-Time","Unknown","Own",0.432,0.0,240.0,24.95,"Rejected","2022-05-27",2022.0,5.0,"Lower-Mid (20-40K)","Fair"
879066048,46.0,"Female","Married","Master",82331.32,363341.40,621.0,38.0,"Full-Time","Education","Mortgage",0.172,1.0,240.0,24.71,"Rejected","2023-02-06",2023.0,2.0,"High (60K+)","Fair"
117274513,50.0,"Male","Single","Diploma",37999.18,116953.63,644.0,0.4,"Unemployed","Unknown","Unknown",0.599,0.0,12.0,19.50,"Approved","2017-06-09",2017.0,6.0,"Lower-Mid (20-40K)","Fair"
858106142,27.0,"Female","Single","Master",23481.65,486955.94,605.0,38.6,"Full-Time","Home","Own",0.517,0.0,24.0,13.88,"Approved","2024-08-11",2024.0,8.0,"Lower-Mid (20-40K)","Fair"
358489558,23.0,"Male","Married","Master",26735.01,132726.14,714.0,11.5,"Full-Time","Personal","Own",0.037,1.0,120.0,12.47,"Approved","2024-03-08",2024.0,3.0,"Lower-Mid (20-40K)","Good"
361580138,42.0,"Male","Single","High School",44651.45,251389.03,563.0,39.7,"Full-Time","Business","Mortgage",0.055,0.0,180.0,3.27,"Rejected","2020-07-08",2020.0,7.0,"Upper-Mid (40-60K)","Poor"
709141946,65.0,"Female","Single","Master",26883.32,292474.86,631.0,10.9,"Unknown","Personal","Rent",0.418,3.0,12.0,12.24,"Approved","2025-04-01",2025.0,4.0,"Lower-Mid (20-40K)","Fair"
604162136,48.0,"Female","Married","Master",28619.71,316575.25,776.0,11.2,"Full-Time","Personal","Unknown",0.460,2.0,180.0,24.43,"Approved","2025-01-31",2025.0,1.0,"Lower-Mid (20-40K)","Very Good"
250625836,67.0,"Male","Married","High School",16686.93,399490.51,752.0,9.0,"Part-Time","Personal","Mortgage",0.659,0.0,36.0,5.72,"Approved",NULL,NULL,NULL,"Low (<20K)","Very Good"
504106053,53.0,"Female","Single","High School",28194.68,456360.80,677.0,29.2,"Part-Time","Car","Own",0.200,0.0,24.0,5.06,"Rejected","2019-01-05",2019.0,1.0,"Lower-Mid (20-40K)","Good"
102064874,46.0,"Male","Single","Bachelor",66669.03,102252.15,817.0,29.7,"Part-Time","Business","Rent",0.432,0.0,12.0,13.88,"Approved","2025-09-09",2025.0,9.0,"High (60K+)","Excellent"
976413066,73.0,"Female","Single","Bachelor",17616.40,366509.06,805.0,20.8,"Full-Time","Business","Rent",0.234,3.0,36.0,23.50,"Rejected","2025-10-22",2025.0,10.0,"Low (<20K)","Excellent"
182982251,46.0,"Male","Single","High School",40194.94,247530.12,597.0,30.3,"Unknown","Home","Mortgage",0.355,1.0,48.0,24.32,"Approved","2024-01-16",2024.0,1.0,"Upper-Mid (40-60K)","Fair"
135929732,41.0,"Male","Unknown","Diploma",20974.66,464926.94,679.0,26.1,"Self-Employed","Personal","Own",0.742,1.0,36.0,24.83,"Approved","2025-04-11",2025.0,4.0,"Lower-Mid (20-40K)","Good"
120643522,34.0,"Male","Married","High School",33257.31,120847.87,784.0,0.4,"Full-Time","Medical","Mortgage",0.432,0.0,12.0,23.33,"Approved","2025-08-07",2025.0,8.0,"Lower-Mid (20-40K)","Very Good"
730474781,41.0,"Female","Single","Master",15751.96,344084.08,807.0,14.3,"Part-Time","Car","Own",0.070,1.0,180.0,17.19,"Approved","2024-03-24",2024.0,3.0,"Low (<20K)","Excellent"
478408228,43.0,"Male","Single","Bachelor",11839.93,249664.50,679.0,18.3,"Part-Time","Car","Mortgage",0.108,2.0,60.0,24.86,"Approved","2019-11-01",2019.0,11.0,"Low (<20K)","Good"
259879478,44.0,"Male","Single","High School",26023.19,443749.74,672.0,31.1,"Unemployed","Unknown","Own",0.790,2.0,48.0,11.34,"Rejected","2017-07-19",2017.0,7.0,"Lower-Mid (20-40K)","Good"
458487425,47.0,"Female","Single","Bachelor",80463.54,80812.49,600.0,10.1,"Full-Time","Car","Own",0.326,1.0,60.0,8.01,"Approved","2017-06-08",2017.0,6.0,"High (60K+)","Fair"
551389305,22.0,"Male","Single","Bachelor",18185.04,257058.95,607.0,31.4,"Full-Time","Personal","Mortgage",0.123,2.0,240.0,11.89,"Rejected","2022-04-18",2022.0,4.0,"Low (<20K)","Fair"
871840425,72.0,"Female","Single","Diploma",26949.10,386001.15,773.0,6.7,"Part-Time","Business","Rent",0.302,3.0,240.0,5.89,"Approved","2022-03-16",2022.0,3.0,"Lower-Mid (20-40K)","Very Good"
867630186,47.0,"Male","Single","High School",35244.79,203998.79,694.0,36.2,"Full-Time","Home","Unknown",0.432,2.0,36.0,11.27,"Approved","2023-03-14",2023.0,3.0,"Lower-Mid (20-40K)","Good"
216293796,44.0,"Male","Single","High School",16453.17,343836.16,662.0,19.7,"Full-Time","Business","Own",0.205,0.0,36.0,13.88,"Rejected","2018-03-04",2018.0,3.0,"Low (<20K)","Fair"
231956484,69.0,"Female","Married","High School",46735.52,247530.12,668.0,17.2,"Full-Time","Car","Mortgage",0.582,2.0,12.0,15.16,"Approved","2023-08-10",2023.0,8.0,"Upper-Mid (40-60K)","Fair"
387906874,56.0,"Female","Widowed","High School",28265.14,158520.62,599.0,31.9,"Self-Employed","Home","Own",0.252,1.0,36.0,23.25,"Approved","2024-04-01",2024.0,4.0,"Lower-Mid (20-40K)","Fair"
272506558,46.0,"Male","Divorced","High School",49737.09,31919.43,679.0,19.7,"Full-Time","Personal","Mortgage",0.842,0.0,180.0,3.04,"Approved","2022-01-10",2022.0,1.0,"Upper-Mid (40-60K)","Good"
493605806,26.0,"Male","Single","Master",40669.94,434374.28,711.0,10.6,"Full-Time","Home","Unknown",0.415,2.0,240.0,13.00,"Approved","2023-07-26",2023.0,7.0,"Upper-Mid (40-60K)","Good"
245403647,33.0,"Female","Single","Master",15371.82,283635.21,755.0,23.8,"Part-Time","Personal","Rent",0.432,1.0,60.0,9.63,"Rejected",NULL,NULL,NULL,"Low (<20K)","Very Good"
281910278,25.0,"Female","Married","Bachelor",33257.31,18607.39,679.0,5.1,"Self-Employed","Medical","Own",0.580,0.0,60.0,7.92,"Approved","2017-10-11",2017.0,10.0,"Lower-Mid (20-40K)","Good"
931336672,45.0,"Female","Single","Bachelor",33257.31,214221.40,679.0,10.3,"Self-Employed","Home","Rent",0.138,1.0,12.0,15.52,"Rejected","2018-07-05",2018.0,7.0,"Lower-Mid (20-40K)","Good"
976318712,74.0,"Male","Widowed","Diploma",15659.65,495536.86,658.0,14.5,"Part-Time","Home","Mortgage",0.454,2.0,120.0,15.79,"Approved","2022-09-22",2022.0,9.0,"Low (<20K)","Fair"
122455108,65.0,"Male","Married","Bachelor",51922.30,212235.65,767.0,15.7,"Unknown","Business","Mortgage",0.429,0.0,360.0,7.43,"Rejected",NULL,NULL,NULL,"Upper-Mid (40-60K)","Very Good"
109187347,32.0,"Male","Single","Phd",22904.88,457960.26,675.0,21.7,"Part-Time","Personal","Unknown",0.487,0.0,12.0,22.66,"Approved","2016-04-28",2016.0,4.0,"Lower-Mid (20-40K)","Good"
174630337,42.0,"Male","Married","Bachelor",76730.27,470126.46,723.0,35.3,"Full-Time","Car","Mortgage",0.218,1.0,24.0,23.85,"Approved","2016-07-23",2016.0,7.0,"High (60K+)","Good"
723813597,43.0,"Male","Widowed","Master",30848.58,115810.71,689.0,19.7,"Full-Time","Home","Mortgage",0.208,0.0,120.0,3.63,"Rejected","2024-12-09",2024.0,12.0,"Lower-Mid (20-40K)","Good"
761712713,73.0,"Female","Single","Bachelor",60964.11,12641.73,762.0,22.6,"Part-Time","Unknown","Unknown",0.576,1.0,24.0,4.45,"Approved","2021-05-17",2021.0,5.0,"High (60K+)","Very Good"
735691743,46.0,"Unknown","Married","High School",46084.93,459716.02,850.0,30.9,"Self-Employed","Home","Own",0.063,0.0,36.0,16.64,"Approved","2022-08-22",2022.0,8.0,"Upper-Mid (40-60K)","Excellent"
332113058,22.0,"Male","Married","Bachelor",21908.34,336121.89,685.0,1.7,"Full-Time","Home","Mortgage",0.732,0.0,24.0,6.55,"Rejected","2017-10-30",2017.0,10.0,"Lower-Mid (20-40K)","Good"
472005915,46.0,"Male","Married","Bachelor",98199.87,194075.46,556.0,1.4,"Full-Time","Home","Mortgage",0.432,1.0,180.0,6.95,"Approved","2017-01-12",2017.0,1.0,"High (60K+)","Poor"
963513940,72.0,"Unknown","Married","Bachelor",43288.32,116682.00,729.0,34.1,"Self-Employed","Personal","Rent",0.011,0.0,36.0,6.77,"Approved","2022-05-28",2022.0,5.0,"Upper-Mid (40-60K)","Good"
980488654,64.0,"Male","Married","High School",33257.31,148277.01,639.0,31.5,"Part-Time","Education","Mortgage",0.433,3.0,12.0,23.35,"Approved","2021-09-01",2021.0,9.0,"Lower-Mid (20-40K)","Fair"
802871219,19.0,"Female","Divorced","Diploma",75849.37,143707.12,644.0,29.9,"Self-Employed","Personal","Other",0.432,1.0,12.0,23.77,"Approved","2016-06-13",2016.0,6.0,"High (60K+)","Fair"
197047546,62.0,"Male","Married","Bachelor",13050.10,425671.30,772.0,27.8,"Self-Employed","Home","Mortgage",0.592,1.0,48.0,14.75,"Approved","2022-04-29",2022.0,4.0,"Low (<20K)","Very Good"
336115576,66.0,"Female","Single","Master",31954.13,247530.12,679.0,13.1,"Part-Time","Car","Mortgage",0.764,1.0,240.0,6.19,"Approved","2023-01-29",2023.0,1.0,"Lower-Mid (20-40K)","Good"
356587607,50.0,"Male","Single","High School",23028.76,38646.42,596.0,29.3,"Unknown","Medical","Unknown",0.279,4.0,24.0,7.70,"Rejected","2021-07-27",2021.0,7.0,"Lower-Mid (20-40K)","Fair"
345070681,52.0,"Male","Married","Master",33257.31,12317.56,691.0,4.6,"Unknown","Unknown","Mortgage",0.747,1.0,24.0,20.18,"Rejected","2024-05-14",2024.0,5.0,"Lower-Mid (20-40K)","Good"
517181163,43.0,"Male","Married","Master",11810.21,170647.28,825.0,25.6,"Full-Time","Home","Own",0.518,2.0,36.0,11.91,"Rejected","2021-09-03",2021.0,9.0,"Low (<20K)","Excellent"
535327243,30.0,"Female","Single","High School",33458.48,395688.27,678.0,11.2,"Part-Time","Home","Mortgage",0.815,0.0,24.0,2.64,"Approved","2016-11-27",2016.0,11.0,"Lower-Mid (20-40K)","Good"
858742793,47.0,"Female","Single","Bachelor",37580.67,246972.16,599.0,2.8,"Full-Time","Home","Mortgage",0.275,0.0,36.0,21.29,"Approved","2021-04-18",2021.0,4.0,"Lower-Mid (20-40K)","Fair"
865288983,67.0,"Female","Single","Unknown",38925.52,171746.63,792.0,30.6,"Self-Employed","Personal","Mortgage",0.112,2.0,60.0,9.14,"Approved","2017-07-06",2017.0,7.0,"Lower-Mid (20-40K)","Very Good"
527728003,46.0,"Female","Single","Bachelor",20585.72,247530.12,678.0,18.1,"Unemployed","Education","Mortgage",0.749,1.0,48.0,19.76,"Approved","2021-07-24",2021.0,7.0,"Lower-Mid (20-40K)","Good"
141960915,53.0,"Female","Married","Bachelor",25594.61,13131.73,850.0,13.3,"Part-Time","Business","Unknown",0.015,4.0,180.0,16.16,"Rejected","2022-06-23",2022.0,6.0,"Lower-Mid (20-40K)","Excellent"
638986139,71.0,"Female","Single","High School",18292.81,367228.38,735.0,6.1,"Full-Time","Car","Rent",0.160,0.0,48.0,18.20,"Rejected","2024-06-25",2024.0,6.0,"Low (<20K)","Good"
601587326,46.0,"Male","Married","Master",34403.65,296519.26,772.0,21.2,"Full-Time","Home","Own",0.620,2.0,60.0,13.88,"Approved","2016-05-01",2016.0,5.0,"Lower-Mid (20-40K)","Very Good"
522762775,21.0,"Male","Married","Bachelor",19177.14,31519.56,850.0,19.7,"Part-Time","Car","Other",0.299,3.0,48.0,16.10,"Approved","2018-09-30",2018.0,9.0,"Low (<20K)","Excellent"
921422633,46.0,"Male","Unknown","Master",173619.89,119401.03,655.0,1.2,"Unemployed","Business","Own",0.324,2.0,120.0,4.10,"Approved","2020-01-17",2020.0,1.0,"High (60K+)","Fair"
508754688,47.0,"Female","Married","Master",37234.36,22203.47,636.0,24.4,"Full-Time","Car","Rent",0.053,3.0,120.0,7.10,"Approved","2017-02-27",2017.0,2.0,"Lower-Mid (20-40K)","Fair"
477191373,65.0,"Female","Single","High School",41678.66,22886.28,620.0,38.8,"Unemployed","Education","Own",0.792,0.0,48.0,15.26,"Approved","2016-08-19",2016.0,8.0,"Upper-Mid (40-60K)","Fair"
461120085,32.0,"Female","Married","High School",67657.49,28371.68,652.0,21.0,"Self-Employed","Business","Mortgage",0.161,1.0,24.0,21.57,"Rejected","2024-10-18",2024.0,10.0,"High (60K+)","Fair"
359280390,65.0,"Male","Single","Diploma",11016.28,30700.61,679.0,16.5,"Unemployed","Home","Rent",0.432,2.0,36.0,11.99,"Approved","2019-08-02",2019.0,8.0,"Low (<20K)","Good"
740591349,42.0,"Unknown","Single","Bachelor",20376.13,417939.95,674.0,29.4,"Full-Time","Car","Rent",0.532,2.0,240.0,5.40,"Rejected","2021-04-21",2021.0,4.0,"Lower-Mid (20-40K)","Good"
194141052,59.0,"Male","Single","Bachelor",28684.05,355650.24,850.0,20.9,"Part-Time","Education","Mortgage",0.432,3.0,120.0,13.88,"Approved","2025-08-17",2025.0,8.0,"Lower-Mid (20-40K)","Excellent"
232286934,60.0,"Female","Unknown","High School",22704.54,423243.93,731.0,33.7,"Full-Time","Personal","Rent",0.306,2.0,12.0,17.64,"Approved","2017-12-26",2017.0,12.0,"Lower-Mid (20-40K)","Good"
391826193,38.0,"Female","Unknown","High School",24004.58,456754.80,726.0,34.4,"Full-Time","Business","Own",0.469,2.0,60.0,20.56,"Approved","2017-12-25",2017.0,12.0,"Lower-Mid (20-40K)","Good"
590371312,70.0,"Female","Single","Master",31339.98,374340.14,770.0,19.6,"Part-Time","Business","Unknown",0.284,1.0,36.0,6.05,"Approved","2025-12-02",2025.0,12.0,"Lower-Mid (20-40K)","Very Good"
681782266,66.0,"Male","Widowed","High School",28824.96,377161.92,633.0,1.6,"Part-Time","Education","Own",0.702,2.0,24.0,9.40,"Rejected","2023-01-09",2023.0,1.0,"Lower-Mid (20-40K)","Fair"
431499651,70.0,"Male","Unknown","Bachelor",33257.31,58634.54,664.0,18.2,"Full-Time","Business","Own",0.035,2.0,24.0,13.88,"Approved","2022-11-14",2022.0,11.0,"Lower-Mid (20-40K)","Fair"
868871490,41.0,"Male","Single","High School",58132.12,146714.82,657.0,39.8,"Self-Employed","Car","Mortgage",0.759,2.0,48.0,15.93,"Approved","2016-02-10",2016.0,2.0,"Upper-Mid (40-60K)","Fair"
595262217,22.0,"Female","Married","Bachelor",67317.26,383269.80,669.0,34.4,"Part-Time","Personal","Rent",0.019,2.0,240.0,3.54,"Approved","2019-01-19",2019.0,1.0,"High (60K+)","Fair"
623527416,65.0,"Male","Married","Diploma",68563.92,168537.31,724.0,16.1,"Part-Time","Medical","Mortgage",0.481,2.0,12.0,11.16,"Rejected","2016-10-11",2016.0,10.0,"High (60K+)","Good"
741299357,45.0,"Other","Married","Bachelor",26614.99,2135.61,711.0,9.5,"Full-Time","Personal","Mortgage",0.215,2.0,12.0,6.89,"Approved","2020-09-05",2020.0,9.0,"Lower-Mid (20-40K)","Good"
306541115,71.0,"Male","Single","High School",7832.85,257431.01,674.0,3.2,"Full-Time","Education","Own",0.806,0.0,48.0,13.88,"Approved","2020-05-20",2020.0,5.0,"Low (<20K)","Good"
175879691,39.0,"Male","Single","High School",30865.62,219433.79,659.0,30.7,"Self-Employed","Home","Own",0.228,2.0,120.0,12.94,"Approved","2025-12-06",2025.0,12.0,"Lower-Mid (20-40K)","Fair"
193144382,57.0,"Female","Married","High School",67831.01,179307.09,644.0,1.2,"Part-Time","Personal","Rent",0.432,1.0,48.0,19.63,"Approved","2017-06-28",2017.0,6.0,"High (60K+)","Fair"
529078720,29.0,"Male","Single","High School",31348.84,249591.87,706.0,8.7,"Unemployed","Unknown","Mortgage",0.363,2.0,24.0,5.50,"Rejected","2023-04-03",2023.0,4.0,"Lower-Mid (20-40K)","Good"
788715969,50.0,"Unknown","Single","Diploma",34765.83,180166.70,646.0,3.1,"Part-Time","Home","Own",0.343,0.0,60.0,13.88,"Approved","2025-07-30",2025.0,7.0,"Lower-Mid (20-40K)","Fair"
240966800,46.0,"Female","Single","Bachelor",27802.71,198154.62,749.0,30.2,"Full-Time","Car","Mortgage",0.454,0.0,24.0,19.38,"Rejected","2017-03-22",2017.0,3.0,"Lower-Mid (20-40K)","Very Good"
794798782,20.0,"Female","Married","Bachelor",31317.98,73902.84,716.0,9.9,"Full-Time","Business","Mortgage",0.605,2.0,180.0,8.81,"Approved","2023-07-13",2023.0,7.0,"Lower-Mid (20-40K)","Good"
838339912,65.0,"Female","Widowed","Bachelor",28502.36,167802.37,756.0,8.8,"Full-Time","Car","Mortgage",0.422,1.0,24.0,6.33,"Approved","2020-12-14",2020.0,12.0,"Lower-Mid (20-40K)","Very Good"
574940596,20.0,"Male","Married","Master",17009.71,423874.59,837.0,11.3,"Self-Employed","Business","Own",0.676,1.0,360.0,17.67,"Rejected","2019-11-24",2019.0,11.0,"Low (<20K)","Excellent"
304649175,48.0,"Male","Unknown","Master",67689.87,393870.21,725.0,36.2,"Unemployed","Business","Mortgage",0.432,0.0,48.0,13.58,"Approved","2021-07-22",2021.0,7.0,"High (60K+)","Good"
987967349,63.0,"Male","Unknown","Master",33257.31,261771.52,628.0,26.4,"Full-Time","Personal","Own",0.324,2.0,48.0,12.20,"Approved","2016-08-18",2016.0,8.0,"Lower-Mid (20-40K)","Fair"
128068440,54.0,"Male","Widowed","High School",44210.93,56062.39,671.0,27.2,"Self-Employed","Home","Mortgage",0.031,0.0,180.0,21.76,"Approved","2022-06-29",2022.0,6.0,"Upper-Mid (40-60K)","Good"
689812736,42.0,"Female","Single","Master",51926.65,200681.92,756.0,24.4,"Full-Time","Personal","Own",0.042,3.0,120.0,8.00,"Approved","2023-08-12",2023.0,8.0,"Upper-Mid (40-60K)","Very Good"
471869044,66.0,"Female","Single","High School",26285.54,141547.60,802.0,10.4,"Part-Time","Education","Mortgage",0.233,1.0,240.0,3.24,"Rejected","2021-07-02",2021.0,7.0,"Lower-Mid (20-40K)","Excellent"
327278779,67.0,"Female","Married","High School",14250.54,95134.37,634.0,30.3,"Unknown","Home","Rent",0.599,1.0,12.0,13.88,"Approved","2019-05-13",2019.0,5.0,"Low (<20K)","Fair"
421011179,23.0,"Female","Unknown","High School",27869.42,269930.98,679.0,22.1,"Self-Employed","Personal","Rent",0.105,1.0,60.0,12.68,"Rejected","2020-01-09",2020.0,1.0,"Lower-Mid (20-40K)","Good"
502980844,66.0,"Male","Married","High School",17306.43,394025.98,564.0,13.0,"Full-Time","Home","Mortgage",0.803,0.0,24.0,3.72,"Approved",NULL,NULL,NULL,"Low (<20K)","Poor"
203123460,33.0,"Female","Single","Bachelor",31781.16,57588.20,671.0,17.9,"Full-Time","Car","Own",0.663,2.0,48.0,14.10,"Approved","2017-05-19",2017.0,5.0,"Lower-Mid (20-40K)","Good"
399784089,18.0,"Female","Single","Unknown",33257.31,351999.46,714.0,21.5,"Part-Time","Personal","Own",0.837,2.0,120.0,12.53,"Approved",NULL,NULL,NULL,"Lower-Mid (20-40K)","Good"
944099875,43.0,"Female","Single","Bachelor",17277.37,267282.45,744.0,13.3,"Full-Time","Business","Rent",0.095,2.0,120.0,2.58,"Rejected",NULL,NULL,NULL,"Low (<20K)","Very Good"
258412041,25.0,"Male","Single","High School",24542.29,14173.29,766.0,34.4,"Part-Time","Home","Unknown",0.788,1.0,360.0,15.42,"Rejected","2020-05-21",2020.0,5.0,"Lower-Mid (20-40K)","Very Good"
654081257,46.0,"Female","Single","High School",33257.31,197932.34,644.0,35.8,"Full-Time","Home","Mortgage",0.351,1.0,12.0,24.28,"Approved","2020-08-30",2020.0,8.0,"Lower-Mid (20-40K)","Fair"
766255343,70.0,"Female","Married","High School",45843.86,380617.54,494.0,19.8,"Part-Time","Personal","Mortgage",0.366,4.0,36.0,20.19,"Approved","2016-08-08",2016.0,8.0,"Upper-Mid (40-60K)","Poor"
126534468,32.0,"Female","Single","Unknown",14978.45,282525.89,631.0,23.2,"Full-Time","Business","Mortgage",0.608,0.0,24.0,18.11,"Approved","2020-09-28",2020.0,9.0,"Low (<20K)","Fair"
